Username,Date,Time,Tweet,tokens,sentiment
15MinutesOnFig,4/26/2023,21:26:10,huge recruiting win for riley and usc who pick up the best remaining olineman in the transfer portal lets gooo fighton ,"['huge', 'recruit', 'win', 'riley', 'usc', 'pick', 'best', 'remain', 'olineman', 'transfer', 'portal', 'let', 'gooo', 'fighton']",POSITIVE
AcrossTheLine10,4/26/2023,21:11:15,"atl mock draft day 31

the superbowl 57 champion kansas city chiefs select jordan addison wr usc

put your thoughts on our mock draft down below

nfl nfldraft2023 kcchiefs jordanaddison wr usc mockdraft acrosstheline podcast ","['atl', 'mock', 'draft', 'day', '31', 'superbowl', '57', 'champion', 'kansa', 'citi', 'chief', 'select', 'jordan', 'addison', 'wr', 'usc', 'put', 'thought', 'mock', 'draft', 'nfl', 'nfldraft2023', 'kcchief', 'jordanaddison', 'wr', 'usc', 'mockdraft', 'acrossthelin', 'podcast']",NEGATIVE
hankwasiak,4/26/2023,21:03:46,"end of the semester for usc students i get the opportunity to listen to all the amazing projects my students have worked hard on excited to see the creative innovative and futurethinking ideas they have 

frommadmantohappyfarmer usc creativity ","['end', 'semest', 'usc', 'student', 'get', 'opportun', 'listen', 'amaz', 'project', 'student', 'work', 'hard', 'excit', 'see', 'creativ', 'innov', 'futurethink', 'idea', 'frommadmantohappyfarm', 'usc', 'creativ']",POSITIVE
Scott_Schrader,4/26/2023,21:03:27,     get this trending usc twitter kc got it started ,"['get', 'trend', 'usc', 'twitter', 'kc', 'got', 'start']",NEGATIVE
KevinCarden,4/26/2023,21:02:17,spotted in encino usc ncaa reggiebush ,"['spot', 'encino', 'usc', 'ncaa', 'reggiebush']",NEGATIVE
clintbrew247,4/26/2023,20:52:45,"really like the quality of player that usc is bringing in the trenches addressed some immediate needs in the portal trojans 

dl bear alexander 94 grade dl anthony lucas 92 grade dl jack sullivan 90 grade ol jarrett kingston 89 grade dl kyon barrs 89 grade","['realli', 'like', 'qualiti', 'player', 'usc', 'bring', 'trench', 'address', 'immedi', 'need', 'portal', 'trojan', 'dl', 'bear', 'alexand', '94', 'grade', 'dl', 'anthoni', 'luca', '92', 'grade', 'dl', 'jack', 'sullivan', '90', 'grade', 'ol', 'jarrett', 'kingston', '89', 'grade', 'dl', 'kyon', 'barr', '89', 'grade']",POSITIVE
Scott_Schrader,4/26/2023,20:52:01,"usc a playoff team in 2023 

 fighton","['usc', 'playoff', 'team', '2023', 'fighton']",POSITIVE
InsideUSC,4/26/2023,20:44:09,usc baseball has already won 25 games in 3 of the past 4 seasons usc won exactly 25 games the entire year,"['usc', 'basebal', 'alreadi', '25', 'game', '3', 'past', '4', 'season', 'usc', 'exactli', '25', 'game', 'entir', 'year']",POSITIVE
On3USC,4/26/2023,20:29:07,"updated elite talent officially visiting usc throughout june

14 visits have been confirmed 

 via  fighton","['updat', 'elit', 'talent', 'offici', 'visit', 'usc', 'throughout', 'june', '14', 'visit', 'confirm', 'via', 'fighton']",POSITIVE
Scott_Schrader,4/26/2023,20:27:23,"updated elite talent officially visiting usc throughout june

 via  fighton","['updat', 'elit', 'talent', 'offici', 'visit', 'usc', 'throughout', 'june', 'via', 'fighton']",POSITIVE
Dallasfanindc1,4/26/2023,20:12:47,big game boomer names notre dame nicest college campus  via  ohiostate buckeyes goblue michigan usc fighton godawgs clemson alabama rolltide collegefootball,"['big', 'game', 'boomer', 'name', 'notr', 'dame', 'nicest', 'colleg', 'campu', 'via', 'ohiost', 'buckey', 'goblu', 'michigan', 'usc', 'fighton', 'godawg', 'clemson', 'alabama', 'rolltid', 'collegefootbal']",NEGATIVE
SportsByDav,4/26/2023,20:07:08,way too early for this but i cannot wait for usc football,"['way', 'earli', 'wait', 'usc', 'footbal']",NEGATIVE
TrojansWire,4/26/2023,20:00:22,lindsay gottlieb gained two experienced players who will be regular parts of the usc rotation building depth for next season  ,"['lindsay', 'gottlieb', 'gain', 'two', 'experienc', 'player', 'regular', 'part', 'usc', 'rotat', 'build', 'depth', 'next', 'season']",POSITIVE
aiaa_lalv,4/26/2023,20:00:18,april 29 serendipity and contrarianism in scientific research hit em where they aint with prof paul d ronney  please join aiaa lalv section for an insightful talk by an industry leader in university of southern california usc ,"['april', '29', 'serendip', 'contrarian', 'scientif', 'research', 'hit', 'em', 'aint', 'prof', 'paul', 'ronney', 'plea', 'join', 'aiaa', 'lalv', 'section', 'insight', 'talk', 'industri', 'leader', 'univers', 'southern', 'california', 'usc']",POSITIVE
UncensoredAm,4/26/2023,20:00:00,"watch  heckled at the university of south carolina 

usc loomer trans ","['watch', 'heckl', 'univers', 'south', 'carolina', 'usc', 'loomer', 'tran']",NEGATIVE
ShotgunSpr,4/26/2023,19:58:24,usc target is no 1 overall while a usc commit also makes top 30 ,"['usc', 'target', '1', 'overal', 'usc', 'commit', 'also', 'make', 'top', '30']",NEGATIVE
Scott_Schrader,4/26/2023,19:48:12,"will usc be among aydin brelands soon to be released top 10 schools

 via  fighton","['usc', 'among', 'aydin', 'breland', 'soon', 'releas', 'top', '10', 'school', 'via', 'fighton']",POSITIVE
TheGSPalace,4/26/2023,19:28:41,"we are honored to have hosted the usc senior banquet 
usc eventspace dtla banquethall 
theglassslipperpalace ","['honor', 'host', 'usc', 'senior', 'banquet', 'usc', 'eventspac', 'dtla', 'banquethal', 'theglassslipperpalac']",POSITIVE
SC_SummerCamps,4/26/2023,19:26:04,"hello to all parents

this is a reminder for our final spring inperson camps this year we will be offering new courses for students to join and learn sign up at  for more details

kidswhocoderule codingbootcamp codinglife usc virtualcodingclasses ","['hello', 'parent', 'remind', 'final', 'spring', 'inperson', 'camp', 'year', 'offer', 'new', 'cours', 'student', 'join', 'learn', 'sign', 'detail', 'kidswhocoderul', 'codingbootcamp', 'codinglif', 'usc', 'virtualcodingclass']",POSITIVE
BlairAngulo,4/26/2023,19:24:17,top247 offensive tackle isaiah garcia sets usc official visit talks trojans interest and recent stop in la  ,"['top247', 'offens', 'tackl', 'isaiah', 'garcia', 'set', 'usc', 'offici', 'visit', 'talk', 'trojan', 'interest', 'recent', 'stop', 'la']",POSITIVE
skylaessay,4/26/2023,19:13:15,"yall kindly dm  for academic help
 gramfam msu utrgv clemsonuniversity tsu wvu ssu jsu aamu pvamu txsu22 fvsu plnu usm tsu bsu nccu ksu umbc myasu nsu famu utsa msu twu usc uncg nyu flu gsu spelman osu auburnuniversity svsu","['yall', 'kindli', 'dm', 'academ', 'help', 'gramfam', 'msu', 'utrgv', 'clemsonunivers', 'tsu', 'wvu', 'ssu', 'jsu', 'aamu', 'pvamu', 'txsu22', 'fvsu', 'plnu', 'usm', 'tsu', 'bsu', 'nccu', 'ksu', 'umbc', 'myasu', 'nsu', 'famu', 'utsa', 'msu', 'twu', 'usc', 'uncg', 'nyu', 'flu', 'gsu', 'spelman', 'osu', 'auburnunivers', 'svsu']",NEGATIVE
kazualkazhinc,4/26/2023,19:10:52,"fight on  
usc ","['fight', 'usc']",POSITIVE
Dallasfanindc1,4/26/2023,19:08:08,breaking news 3 safety kennedy urlacherno 699 natl 67 pos has been crystal ball to notre dame the son of hall of fame chicago bears brian urlacher with a confidence of 6 by tom loy notredame goirish collegefootball ohiostate michigan usc recruiting ,"['break', 'news', '3', 'safeti', 'kennedi', 'urlacherno', '699', 'natl', '67', 'po', 'crystal', 'ball', 'notr', 'dame', 'son', 'hall', 'fame', 'chicago', 'bear', 'brian', 'urlach', 'confid', '6', 'tom', 'loy', 'notredam', 'goirish', 'collegefootbal', 'ohiost', 'michigan', 'usc', 'recruit']",POSITIVE
CC85271706,4/26/2023,19:06:17,usc back into the portal for more riches usc wyoming portal  nice pull coach ,"['usc', 'back', 'portal', 'rich', 'usc', 'wyom', 'portal', 'nice', 'pull', 'coach']",POSITIVE
InsideUSC,4/26/2023,19:04:40,usc picks up starting left guard for next season ,"['usc', 'pick', 'start', 'left', 'guard', 'next', 'season']",POSITIVE
MeBazerk,4/26/2023,18:34:34,"the la times festival of books  was an amazing cultural experience there were countless author booths and book sellers coupled with intriguing panel events to attend after witnessing everything for the first time i can see why its a two day book festival 
usc latimes ","['la', 'time', 'festiv', 'book', 'amaz', 'cultur', 'experi', 'countless', 'author', 'booth', 'book', 'seller', 'coupl', 'intrigu', 'panel', 'event', 'attend', 'wit', 'everyth', 'first', 'time', 'see', 'two', 'day', 'book', 'festiv', 'usc', 'latim']",POSITIVE
marviljr,4/26/2023,18:31:00,pregnon 66 318 commits to usc after starting 10 games at guard and 1 at tackle for wyoming last season he ranked among the top offensive lineman in the transfer portal and received over 20 offers he has 3 years of eligibility remaining pac12 ,"['pregnon', '66', '318', 'commit', 'usc', 'start', '10', 'game', 'guard', '1', 'tackl', 'wyom', 'last', 'season', 'rank', 'among', 'top', 'offens', 'lineman', 'transfer', 'portal', 'receiv', '20', 'offer', '3', 'year', 'elig', 'remain', 'pac12']",POSITIVE
NYGToday,4/26/2023,18:30:30,usc wr jordan addison thats my team on the new york giants togetherblue ,"['usc', 'wr', 'jordan', 'addison', 'that', 'team', 'new', 'york', 'giant', 'togetherblu']",NEGATIVE
TheNILDeal,4/26/2023,18:22:49,"heisman trophy winner caleb williams signs mega nil deal with 

read 

usc fighton ","['heisman', 'trophi', 'winner', 'caleb', 'william', 'sign', 'mega', 'nil', 'deal', 'read', 'usc', 'fighton']",NEGATIVE
podcast_thetake,4/26/2023,18:21:04,caleb williams would go 1 nfldraft2023 nfl calebwillams usc ,"['caleb', 'william', 'would', 'go', '1', 'nfldraft2023', 'nfl', 'calebwillam', 'usc']",POSITIVE
RecklessSpecul1,4/26/2023,18:19:09,"a georgia bulldog amp a top ol portal kid in backtoback days 

for usc its yes please 

usc transferportal ","['georgia', 'bulldog', 'amp', 'top', 'ol', 'portal', 'kid', 'backtoback', 'day', 'usc', 'ye', 'plea', 'usc', 'transferport']",NEGATIVE
pepperzheng,4/26/2023,18:15:08,i am assailed by selfdoubt and i need friends support and encouragement now we are good although there are tons of work left we will finish them one by one i remember the first day i joined the orientation of   jack told me just keep on swimming fighton usc,"['assail', 'selfdoubt', 'need', 'friend', 'support', 'encourag', 'good', 'although', 'ton', 'work', 'left', 'finish', 'one', 'one', 'rememb', 'first', 'day', 'join', 'orient', 'jack', 'told', 'keep', 'swim', 'fighton', 'usc']",POSITIVE
Scott_Schrader,4/26/2023,18:09:04,"some surprises from usc spring ball

 via  fighton","['surpris', 'usc', 'spring', 'ball', 'via', 'fighton']",POSITIVE
Scott_Schrader,4/26/2023,18:06:47,"top 2026 qb julian lewis talks usc and latest visit with on3

 via  fighton","['top', '2026', 'qb', 'julian', 'lewi', 'talk', 'usc', 'latest', 'visit', 'on3', 'via', 'fighton']",POSITIVE
drea_the_writer,4/26/2023,17:57:37,"hmu for help with your assignments
ecsu gramfam msu utrgv clemsonuniversity tsu wvu ssu jsu aamu pvamu txsu fvsu plnu usm tsu bsu nccu ucd ksu myasu nsu famu utsa msu twu usc uncg  gsu spelmancollege osu auburnuniversity svsu lsu1 985 2838151","['hmu', 'help', 'assign', 'ecsu', 'gramfam', 'msu', 'utrgv', 'clemsonunivers', 'tsu', 'wvu', 'ssu', 'jsu', 'aamu', 'pvamu', 'txsu', 'fvsu', 'plnu', 'usm', 'tsu', 'bsu', 'nccu', 'ucd', 'ksu', 'myasu', 'nsu', 'famu', 'utsa', 'msu', 'twu', 'usc', 'uncg', 'gsu', 'spelmancolleg', 'osu', 'auburnunivers', 'svsu', 'lsu1', '985', '2838151']",NEGATIVE
jasmileayana,4/26/2023,17:57:04,"hmu for help with your assignments
ecsu gramfam msu utrgv clemsonuniversity tsu wvu ssu jsu aamu pvamu txsu fvsu plnu usm tsu bsu nccu ucd ksu myasu nsu famu utsa msu twu usc uncg  gsu spelmancollege osu auburnuniversity svsu lsu1 985 2838151","['hmu', 'help', 'assign', 'ecsu', 'gramfam', 'msu', 'utrgv', 'clemsonunivers', 'tsu', 'wvu', 'ssu', 'jsu', 'aamu', 'pvamu', 'txsu', 'fvsu', 'plnu', 'usm', 'tsu', 'bsu', 'nccu', 'ucd', 'ksu', 'myasu', 'nsu', 'famu', 'utsa', 'msu', 'twu', 'usc', 'uncg', 'gsu', 'spelmancolleg', 'osu', 'auburnunivers', 'svsu', 'lsu1', '985', '2838151']",NEGATIVE
ShotgunSpr,4/26/2023,17:41:55,"6foot6 318pound wyoming transfer ol emmanuel pregnon commits to usc

 ","['6foot6', '318pound', 'wyom', 'transfer', 'ol', 'emmanuel', 'pregnon', 'commit', 'usc']",NEGATIVE
ChrisNTrevino,4/26/2023,17:25:48,"usc is 167 points away from having the no 4 overall recruiting class in the nation for 2023 high school  transfer classes 

the trojans would jump oklahoma lsu and ohio state","['usc', '167', 'point', 'away', '4', 'overal', 'recruit', 'class', 'nation', '2023', 'high', 'school', 'transfer', 'class', 'trojan', 'would', 'jump', 'oklahoma', 'lsu', 'ohio', 'state']",NEGATIVE
TrojansWire,4/26/2023,17:15:23,the pac12 baseball standings look different after usc took 2 of 3 games from ucla and won the weekend series vs the bruins  ,"['pac12', 'basebal', 'stand', 'look', 'differ', 'usc', 'took', '2', '3', 'game', 'ucla', 'weekend', 'seri', 'v', 'bruin']",POSITIVE
Victoria_papers,4/26/2023,17:06:33,"hello guys 
i help students with essays assignments online classes research papers exams and many other academic tasks hmu anytime if you may need help 
msu tamu tamu pvamu txsu um ucb nwu isu nmsu nmsu utsu nmsu ctc
fsu uscis usc  kc","['hello', 'guy', 'help', 'student', 'essay', 'assign', 'onlin', 'class', 'research', 'paper', 'exam', 'mani', 'academ', 'task', 'hmu', 'anytim', 'may', 'need', 'help', 'msu', 'tamu', 'tamu', 'pvamu', 'txsu', 'um', 'ucb', 'nwu', 'isu', 'nmsu', 'nmsu', 'utsu', 'nmsu', 'ctc', 'fsu', 'usci', 'usc', 'kc']",NEGATIVE
Scott_Schrader,4/26/2023,17:05:42,"usc offers 2025 top100 dl maxwell roy out of pennsylvania

 via   fighton","['usc', 'offer', '2025', 'top100', 'dl', 'maxwel', 'roy', 'pennsylvania', 'via', 'fighton']",NEGATIVE
TrojansWire,4/26/2023,17:00:22,the top two transfer portal classes as of april 26 usc and  no dull moments in la or boulder  ,"['top', 'two', 'transfer', 'portal', 'class', 'april', '26', 'usc', 'dull', 'moment', 'la', 'boulder']",POSITIVE
ChrisNTrevino,4/26/2023,16:57:22,usc commit locks in official visit for big june recruiting weekend ,"['usc', 'commit', 'lock', 'offici', 'visit', 'big', 'june', 'recruit', 'weekend']",NEGATIVE
MarcKulkin,4/26/2023,16:53:15,"who starts for uscs oline  via 
usc received some big oline news
the defense is progressing
how many trojans will be drafted   ","['start', 'usc', 'olin', 'via', 'usc', 'receiv', 'big', 'olin', 'news', 'defens', 'progress', 'mani', 'trojan', 'draft']",POSITIVE
303Gonzo,4/26/2023,16:47:45,"annual recruitment like 8 players late push for 25 past few years
covid19 leftovers6yr players hurt further development of more deserving recruitstransfers
yr1 2023 will have growing pains
cubuffs 24 months of growing pains
yr2 no ucla usc 12 playoff teams
yr3 competitive","['annual', 'recruit', 'like', '8', 'player', 'late', 'push', '25', 'past', 'year', 'covid19', 'leftovers6yr', 'player', 'hurt', 'develop', 'deserv', 'recruitstransf', 'yr1', '2023', 'grow', 'pain', 'cubuff', '24', 'month', 'grow', 'pain', 'yr2', 'ucla', 'usc', '12', 'playoff', 'team', 'yr3', 'competit']",NEGATIVE
gmartlive,4/26/2023,16:41:51,big time pick up for the trojans of wyoming offensive guard emmanuel pregnon usc was among more than a dozen schools pushing hard for him in the second window of the portal ,"['big', 'time', 'pick', 'trojan', 'wyom', 'offens', 'guard', 'emmanuel', 'pregnon', 'usc', 'among', 'dozen', 'school', 'push', 'hard', 'second', 'window', 'portal']",NEGATIVE
GGreensss,4/26/2023,16:40:19,the transformation of the trenches at usc is something that isnt going to get talked about by national pundits but as sc fans we know the changes that have happened this off season 2023 is going to be a very special year for the trojans usc fighton,"['transform', 'trench', 'usc', 'someth', 'isnt', 'go', 'get', 'talk', 'nation', 'pundit', 'sc', 'fan', 'know', 'chang', 'happen', 'season', '2023', 'go', 'special', 'year', 'trojan', 'usc', 'fighton']",POSITIVE
workingatusc,4/26/2023,16:35:41,"happy wellness wednesday this week we explore some of our wellness resources available at usc 

for more wellness programs and resources visit 

usc usccareers wellnesswednesday ","['happi', 'well', 'wednesday', 'week', 'explor', 'well', 'resourc', 'avail', 'usc', 'well', 'program', 'resourc', 'visit', 'usc', 'usccar', 'wellnesswednesday']",POSITIVE
TrojansWire,4/26/2023,16:30:38,after courtland ford transferred and ethan whites health prevented him from playing usc needed depth heres the answer  ,"['courtland', 'ford', 'transfer', 'ethan', 'white', 'health', 'prevent', 'play', 'usc', 'need', 'depth', 'here', 'answer']",NEGATIVE
USCGradAdm,4/26/2023,16:20:06,"are you interested in being a financial advisor join us for a virtual information session rsvp on connectsc 

finance usc gradschool business ","['interest', 'financi', 'advisor', 'join', 'u', 'virtual', 'inform', 'session', 'rsvp', 'connectsc', 'financ', 'usc', 'gradschool', 'busi']",NEGATIVE
kennylee446,4/26/2023,16:14:26,kaboom  thanks  hopefully we can bring camron johnson in as well  two ol is better than just one fighton usc ,"['kaboom', 'thank', 'hope', 'bring', 'camron', 'johnson', 'well', 'two', 'ol', 'better', 'one', 'fighton', 'usc']",POSITIVE
On3USC,4/26/2023,16:11:26,"is usc still an option for allconference houston ol transfer camron johnson

 via  fighton","['usc', 'still', 'option', 'allconfer', 'houston', 'ol', 'transfer', 'camron', 'johnson', 'via', 'fighton']",NEGATIVE
